order_date,order_value,quantity,discount_amount,shipping_cost,product_category,payment_method,shipping_type,promotion_code,return_flag,day_of_week,day_name,month,quarter,is_weekend,hour_of_day,week_of_year,season,recency_days,frequency,monetary_total,avg_order_value,customer_return_rate,total_returns,product_return_rate,category_return_rate,customer_hist_return_rate,value_per_item,discount_rate,shipping_ratio
2023-01-31 14:00:00,88.44,4,1.68,17.56,Clothing,Credit Card,Express,SUMMER20,0,1,Tuesday,1,1,0,14,5,Winter,11,1,88.44,88.44,0.0,0,0.087,0.0763,0.0,22.10999447250138,0.01899592922890175,0.19855268884494923
2023-01-10 09:00:00,436.67,4,23.82,8.38,Sports,Credit Card,Next Day,SUMMER20,0,1,Tuesday,1,1,0,9,2,Winter,17,2,935.05,467.52,0.0,0,0.0,0.075,0.0,109.16747270813183,0.05454920178956832,0.019190693156867444
2023-01-25 01:00:00,498.38,1,17.71,12.82,Clothing,PayPal,Next Day,0,0,2,Wednesday,1,1,0,1,4,Winter,17,2,935.05,467.52,0.0,0,0.087,0.0763,0.0,498.3795016204984,0.03553513376231965,0.02572334358175821
2023-01-16 04:00:00,105.93,3,31.06,12.83,Home,PayPal,Next Day,0,0,0,Monday,1,1,0,4,3,Winter,26,1,105.93,105.93,0.0,0,0.0,0.075,0.0,35.309988230003924,0.2932124960519919,0.12111771810518532
2023-01-12 15:00:00,435.28,2,19.66,2.41,Sports,PayPal,Standard,FLASHSALE,0,3,Thursday,1,1,0,15,2,Winter,25,2,792.71,396.36,0.0,0,0.087,0.075,0.0,217.63989118005438,0.045166329615037845,0.005536666041314405
2023-01-17 06:00:00,357.43,3,8.97,17.32,Home,PayPal,Express,WELCOME10,0,1,Tuesday,1,1,0,6,3,Winter,25,2,792.71,396.36,0.0,0,0.087,0.075,0.0,119.14329361890212,0.02509582288812964,0.048457040403835604
2023-01-22 00:00:00,52.94,2,22.13,5.09,Clothing,Bank Transfer,Express,FLASHSALE,0,6,Sunday,1,1,1,0,3,Winter,10,2,548.93,274.47,0.0,0,0.087,0.0763,0.0,26.469986765006613,0.4180203925572272,0.09614657921899171
2023-01-31 19:00:00,495.99,3,33.34,0.88,Sports,Credit Card,Standard,SUMMER20,0,1,Tuesday,1,1,0,19,5,Winter,10,2,548.93,274.47,0.0,0,0.087,0.075,0.0,165.32994489001837,0.06721909702369182,0.0017742293155623514
2023-01-11 03:00:00,264.69,4,32.73,8.57,Sports,Bank Transfer,Standard,FLASHSALE,0,2,Wednesday,1,1,0,3,2,Winter,25,2,363.59,181.8,0.0,0,0.087,0.075,0.0,66.17248345687914,0.12365408544465568,0.03237749808312555
2023-01-17 04:00:00,98.9,3,3.38,13.19,Books,Credit Card,Standard,WELCOME10,0,1,Tuesday,1,1,0,4,3,Winter,25,2,363.59,181.8,0.0,0,0.087,0.0964,0.0,32.96665567778144,0.03417593494260935,0.1333670360630229
2023-01-11 02:00:00,93.18,2,38.56,13.55,Books,Bank Transfer,Standard,SUMMER20,0,2,Wednesday,1,1,0,2,2,Winter,31,1,93.18,93.18,0.0,0,0.0,0.0964,0.0,46.58997670501165,0.41382270429466944,0.1454174699998125
2023-01-26 16:00:00,371.3,3,23.71,12.96,Sports,Credit Card,Next Day,WELCOME10,0,3,Thursday,1,1,0,16,4,Winter,6,3,675.95,225.32,0.0,0,0.087,0.075,0.0,123.76662541112486,0.06385671946173789,0.034904389887141424
2023-02-04 08:00:00,156.38,4,41.91,13.38,Clothing,Bank Transfer,Next Day,FLASHSALE,0,5,Saturday,2,1,1,8,5,Winter,6,3,675.95,225.32,0.0,0,0.087,0.0763,0.0,39.09499022625244,0.2680010214349596,0.08556081285611451
2023-02-05 09:00:00,148.27,1,36.87,8.38,Sports,PayPal,Express,FLASHSALE,0,6,Sunday,2,1,1,9,5,Winter,6,3,675.95,225.32,0.0,0,0.1667,0.075,0.0,148.2698517301483,0.2486679689170569,0.056518513141441205
2023-01-25 18:00:00,213.92,3,35.11,8.25,Books,PayPal,Next Day,FLASHSALE,0,2,Wednesday,1,1,0,18,4,Winter,16,1,213.92,213.92,0.0,0,0.087,0.0964,0.0,71.3066428977857,0.1641267755977619,0.03856581881747467
2023-01-13 06:00:00,435.39,3,37.95,2.0,Sports,Credit Card,Next Day,WELCOME10,0,4,Friday,1,1,0,6,2,Winter,4,3,950.46,316.82,0.33,1,0.2,0.075,0.0,145.12995162334946,0.08716323276335416,0.004593582754326965
2023-01-26 21:00:00,394.66,3,0.5,19.09,Sports,Bank Transfer,Next Day,FLASHSALE,0,3,Thursday,1,1,0,21,4,Winter,4,3,950.46,316.82,0.33,1,0.1667,0.075,0.0,131.55328948223683,0.0012669132892441258,0.048370749383340725
2023-02-07 00:00:00,120.41,1,33.7,1.63,Home,Bank Transfer,Express,SUMMER20,1,1,Tuesday,2,1,0,0,6,Winter,4,3,950.46,316.82,0.33,1,0.2,0.075,0.0,120.40987959012041,0.27987708429634517,0.013537081525312834
2023-01-22 06:00:00,304.29,1,22.2,10.29,Electronics,PayPal,Express,SUMMER20,0,6,Sunday,1,1,1,6,3,Winter,20,1,304.29,304.29,0.0,0,0.0,0.1162,0.0,304.28969571030433,0.07295671867969135,0.033816425009640716
2023-01-10 15:00:00,201.63,2,42.75,14.63,Sports,PayPal,Next Day,0,0,1,Tuesday,1,1,0,15,2,Winter,23,3,846.53,282.18,0.0,0,0.0,0.075,0.0,100.8149495925252,0.2120220194811188,0.07255864666687177
2023-01-15 09:00:00,337.42,1,43.26,8.84,Sports,Credit Card,Standard,SUMMER20,0,6,Sunday,1,1,1,9,2,Winter,23,3,846.53,282.18,0.0,0,0.087,0.075,0.0,337.41966258033744,0.1282081674820456,0.02619880260150909
2023-01-18 20:00:00,307.48,1,7.74,15.37,Books,PayPal,Standard,0,0,2,Wednesday,1,1,0,20,3,Winter,23,3,846.53,282.18,0.0,0,0.087,0.0964,0.0,307.47969252030754,0.025172368852698163,0.04998699086123653
2023-01-15 13:00:00,433.03,2,43.57,3.23,Clothing,Credit Card,Express,0,0,6,Sunday,1,1,1,13,2,Winter,16,2,516.55,258.27,0.0,0,0.087,0.0763,0.0,216.5148917425541,0.10061658522361827,0.007459067483871632
2023-01-26 14:00:00,83.52,3,39.64,13.19,Electronics,PayPal,Express,FLASHSALE,0,3,Thursday,1,1,0,14,4,Winter,16,2,516.55,258.27,0.0,0,0.087,0.1162,0.0,27.83999072000309,0.4746168525548749,0.1579262433198486
2023-01-12 21:00:00,24.69,1,8.37,10.93,Clothing,PayPal,Express,SUMMER20,1,3,Thursday,1,1,0,21,2,Winter,29,1,24.69,24.69,1.0,1,0.4,0.0763,0.0,24.689975310024693,0.3390036314700837,0.4426893299842312
2023-01-08 09:00:00,396.95,4,4.77,9.64,Sports,Bank Transfer,Standard,WELCOME10,0,6,Sunday,1,1,1,9,1,Winter,34,1,396.95,396.95,0.0,0,0.087,0.075,0.0,99.2374751906312,0.01201662674891894,0.024285174394041632
2023-01-10 06:00:00,428.65,1,44.63,3.14,Sports,Credit Card,Next Day,SUMMER20,1,1,Tuesday,1,1,0,6,2,Winter,32,1,428.65,428.65,1.0,1,0.125,0.075,0.0,428.6495713504287,0.10411757820105547,0.007325323673567425
2023-01-03 12:00:00,218.83,2,38.66,0.21,Sports,Credit Card,Express,0,0,1,Tuesday,1,1,0,12,1,Winter,39,1,218.83,218.83,0.0,0,0.2,0.075,0.0,109.41494529252735,0.17666681818458702,0.0009596490382504727
2023-01-06 18:00:00,26.27,2,47.57,2.37,Books,Credit Card,Express,SUMMER20,0,4,Friday,1,1,0,18,1,Winter,1,3,356.91,118.97,0.0,0,0.087,0.0964,0.0,13.134993432503283,1.8108107418800632,0.09021697410670064
2023-02-05 16:00:00,230.37,1,48.67,14.69,Books,Bank Transfer,Standard,0,0,6,Sunday,2,1,1,16,5,Winter,1,3,356.91,118.97,0.0,0,0.087,0.0964,0.0,230.3697696302304,0.21126882748939174,0.0637669832714026
2023-02-10 02:00:00,100.27,4,18.73,9.72,Sports,PayPal,Standard,WELCOME10,0,4,Friday,2,1,0,2,6,Winter,1,3,356.91,118.97,0.0,0,0.087,0.075,0.0,25.067493733126565,0.1867956498773746,0.09693826571319174
2023-01-11 11:00:00,92.13,3,38.28,7.58,Books,PayPal,Standard,0,0,2,Wednesday,1,1,0,11,2,Winter,31,1,92.13,92.13,0.0,0,0.0,0.0964,0.0,30.709989763336743,0.4154998326766544,0.08227504523743574
2023-01-16 11:00:00,467.87,1,21.64,4.81,Sports,Bank Transfer,Standard,0,0,0,Monday,1,1,0,11,3,Winter,26,1,467.87,467.87,0.0,0,0.087,0.075,0.0,467.8695321304679,0.046252163963810114,0.010280633487334871
2023-02-05 03:00:00,76.32,2,44.15,15.92,Sports,Credit Card,Express,SUMMER20,0,6,Sunday,2,1,1,3,5,Winter,4,2,257.58,128.79,0.0,0,0.087,0.075,0.0,38.15998092000953,0.5784853173678549,0.20859538510750283
2023-02-06 21:00:00,181.26,2,6.48,11.76,Electronics,Credit Card,Express,WELCOME10,0,0,Monday,2,1,0,21,6,Winter,4,2,257.58,128.79,0.0,0,0.0,0.1162,0.0,90.62995468502265,0.03574975154060603,0.06487917872184057
2023-01-23 15:00:00,81.72,2,16.34,14.6,Clothing,Credit Card,Next Day,SUMMER20,0,0,Monday,1,1,0,15,4,Winter,19,1,81.72,81.72,0.0,0,0.087,0.0763,0.0,40.85997957001021,0.19995104992717758,0.17865883286026882
2023-01-09 14:00:00,451.34,1,11.04,7.09,Home,Credit Card,Standard,FLASHSALE,0,0,Monday,1,1,0,14,2,Winter,33,1,451.34,451.34,0.0,0,0.087,0.075,0.0,451.3395486604513,0.024460495359461834,0.015708778269799314
2023-01-25 15:00:00,369.47,2,21.45,7.92,Sports,Credit Card,Standard,WELCOME10,0,2,Wednesday,1,1,0,15,4,Winter,2,3,1007.24,335.75,0.0,0,0.087,0.075,0.0,184.7349076325462,0.0580561343057457,0.021436111128275336
2023-01-27 17:00:00,371.34,3,43.87,1.59,Electronics,Credit Card,Express,0,0,4,Friday,1,1,0,17,4,Winter,2,3,1007.24,335.75,0.0,0,0.087,0.1162,0.0,123.77995874001374,0.11813970992045104,0.004281790261534469
2023-02-09 07:00:00,266.43,3,28.97,6.24,Books,Credit Card,Express,SUMMER20,0,3,Thursday,2,1,0,7,6,Winter,2,3,1007.24,335.75,0.0,0,0.087,0.0964,0.0,88.80997039667653,0.1087340010181511,0.02342078585962247
2023-01-25 22:00:00,382.54,2,43.53,11.69,Clothing,PayPal,Standard,FLASHSALE,0,2,Wednesday,1,1,0,22,4,Winter,5,2,836.69,418.34,0.5,1,0.087,0.0763,0.0,191.2699043650478,0.11379202145189517,0.030558895721862035
2023-02-05 22:00:00,454.15,1,48.77,1.83,Sports,Bank Transfer,Express,0,1,6,Sunday,2,1,1,22,5,Winter,5,2,836.69,418.34,0.5,1,0.087,0.075,0.0,454.14954585045416,0.1073874268250855,0.00402950566106021
2023-02-04 15:00:00,403.3,3,28.63,9.43,Home,Bank Transfer,Next Day,FLASHSALE,0,5,Saturday,2,1,1,15,5,Winter,7,1,403.3,403.3,0.0,0,0.087,0.075,0.0,134.43328852223715,0.07098933778579385,0.023382097636047365
2023-01-16 18:00:00,403.48,4,33.57,14.76,Electronics,Bank Transfer,Express,FLASHSALE,0,0,Monday,1,1,0,18,3,Winter,2,5,1559.32,311.86,0.0,0,0.087,0.1162,0.0,100.8699747825063,0.08320114978883426,0.03658173878114965
2023-01-20 02:00:00,124.52,2,29.47,17.81,Clothing,Bank Transfer,Standard,SUMMER20,0,4,Friday,1,1,0,2,3,Winter,2,5,1559.32,311.86,0.0,0,0.4,0.0763,0.0,62.259968870015555,0.2366688063229296,0.14302923110320245
2023-01-25 21:00:00,137.31,1,20.6,2.41,Clothing,Credit Card,Next Day,0,0,2,Wednesday,1,1,0,21,4,Winter,2,5,1559.32,311.86,0.0,0,0.3333,0.0763,0.0,137.30986269013732,0.15002548867507473,0.017551525616841267
2023-01-29 06:00:00,401.37,2,7.02,1.72,Books,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,6,4,Winter,2,5,1559.32,311.86,0.0,0,0.0,0.0964,0.0,200.68489965755015,0.01749009637618632,0.004285322758837674
2023-02-08 16:00:00,492.64,1,37.08,19.53,Clothing,PayPal,Next Day,SUMMER20,0,2,Wednesday,2,1,0,16,6,Winter,2,5,1559.32,311.86,0.0,0,0.0,0.0763,0.0,492.63950736049264,0.07526794398492216,0.03964355302118474
2023-01-14 17:00:00,223.44,3,48.51,8.52,Home,Bank Transfer,Next Day,SUMMER20,0,5,Saturday,1,1,1,17,2,Winter,4,2,650.24,325.12,0.0,0,0.0,0.075,0.0,74.4799751733416,0.21710526218624568,0.03813104171978588
2023-02-07 02:00:00,426.8,3,10.53,3.44,Electronics,PayPal,Express,FLASHSALE,0,1,Tuesday,2,1,0,2,6,Winter,4,2,650.24,325.12,0.0,0,0.087,0.1162,0.0,142.26661924446026,0.024671977449222168,0.008059981236972864
2023-01-01 20:00:00,312.29,1,32.24,4.75,Books,Bank Transfer,Express,FLASHSALE,0,6,Sunday,1,1,1,20,52,Winter,40,1,312.29,312.29,0.0,0,0.087,0.0964,0.0,312.2896877103123,0.10323737518576523,0.015210221219987122
2023-01-22 04:00:00,204.52,2,41.24,19.15,Clothing,Bank Transfer,Express,FLASHSALE,0,6,Sunday,1,1,1,4,3,Winter,9,2,702.72,351.36,0.0,0,0.087,0.0763,0.0,102.25994887002557,0.2016428701269173,0.09363387397988521
2023-02-01 18:00:00,498.2,1,1.12,13.41,Clothing,Credit Card,Next Day,FLASHSALE,0,2,Wednesday,2,1,0,18,5,Winter,9,2,702.72,351.36,0.0,0,0.087,0.0763,0.0,498.19950180049824,0.0022480931307746026,0.026916900789006624
2023-01-01 18:00:00,13.13,2,36.93,0.5,Books,PayPal,Standard,FLASHSALE,0,6,Sunday,1,1,1,18,52,Winter,9,4,877.45,219.36,0.0,0,0.0,0.0964,0.0,6.564996717501641,2.81264258852684,0.03808072824975413
2023-01-11 18:00:00,296.82,2,15.21,11.46,Clothing,Credit Card,Standard,SUMMER20,0,2,Wednesday,1,1,0,18,2,Winter,9,4,877.45,219.36,0.0,0,0.087,0.0763,0.0,148.40992579503708,0.051243177510803935,0.03860925800616786
2023-01-29 23:00:00,127.94,1,35.82,7.06,Electronics,Bank Transfer,Express,WELCOME10,0,6,Sunday,1,1,1,23,4,Winter,9,4,877.45,219.36,0.0,0,0.087,0.1162,0.0,127.93987206012795,0.27997498608742394,0.05518211618585184
2023-02-01 17:00:00,439.56,2,6.5,0.08,Electronics,PayPal,Next Day,WELCOME10,0,2,Wednesday,2,1,0,17,5,Winter,9,4,877.45,219.36,0.0,0,0.087,0.1162,0.0,219.77989011005494,0.014787514753873158,0.00018200018158613117
2023-01-24 04:00:00,324.0,1,42.94,11.71,Books,Bank Transfer,Standard,SUMMER20,0,1,Tuesday,1,1,0,4,4,Winter,18,1,324.0,324.0,0.0,0,0.087,0.0964,0.0,323.99967600032403,0.13253086378848497,0.036141975197092675
2023-02-09 19:00:00,165.21,3,9.14,17.94,Sports,PayPal,Next Day,FLASHSALE,0,3,Thursday,2,1,0,19,6,Winter,1,1,165.21,165.21,0.0,0,0.087,0.075,0.0,55.06998164333945,0.0553235272966314,0.10858906780104674
2023-01-19 06:00:00,219.82,3,29.15,16.99,Books,PayPal,Express,SUMMER20,0,3,Thursday,1,1,0,6,3,Winter,16,2,239.22,119.61,0.0,0,0.0,0.0964,0.0,73.27330890889702,0.13260849725862753,0.07729051006600623
2023-01-25 20:00:00,19.4,1,25.01,5.02,Books,PayPal,Next Day,SUMMER20,0,2,Wednesday,1,1,0,20,4,Winter,16,2,239.22,119.61,0.0,0,0.0,0.0964,0.0,19.3999806000194,1.2891751912796294,0.2587628732596457
2023-01-11 22:00:00,142.18,1,36.47,0.13,Electronics,Bank Transfer,Next Day,SUMMER20,0,2,Wednesday,1,1,0,22,2,Winter,3,3,882.25,294.08,0.0,0,0.1667,0.1162,0.0,142.1798578201422,0.2565058358664662,0.0009143339364584756
2023-01-13 11:00:00,344.79,3,46.65,4.68,Electronics,Bank Transfer,Next Day,SUMMER20,0,4,Friday,1,1,0,11,2,Winter,3,3,882.25,294.08,0.0,0,0.4286,0.1162,0.0,114.92996169001277,0.13529974728008426,0.013573479469899128
2023-02-08 03:00:00,395.28,2,36.25,17.95,Home,Credit Card,Express,FLASHSALE,0,2,Wednesday,2,1,0,3,6,Winter,3,3,882.25,294.08,0.0,0,0.087,0.075,0.0,197.63990118004938,0.0917071440707672,0.045410847891593685
2023-01-17 02:00:00,98.76,3,21.6,19.55,Sports,PayPal,Next Day,WELCOME10,0,1,Tuesday,1,1,0,2,3,Winter,25,1,98.76,98.76,0.0,0,0.087,0.075,0.0,32.91998902667032,0.21871202694702283,0.19795463550066186
2023-01-07 01:00:00,108.07,1,29.68,13.17,Clothing,Credit Card,Express,WELCOME10,0,5,Saturday,1,1,1,1,1,Winter,12,2,552.66,276.33,0.0,0,0.087,0.0763,0.0,108.06989193010807,0.2746368069340538,0.1218654564461418
2023-01-30 02:00:00,444.59,2,15.69,16.52,Clothing,PayPal,Standard,FLASHSALE,0,0,Monday,1,1,0,2,5,Winter,12,2,552.66,276.33,0.0,0,0.087,0.0763,0.0,222.29488885255554,0.0352909421370455,0.03715783072683185
2023-02-01 04:00:00,184.14,2,12.45,3.4,Clothing,Credit Card,Standard,0,0,2,Wednesday,2,1,0,4,5,Winter,1,3,390.1,130.03,0.0,0,0.087,0.0763,0.0,92.069953965023,0.06761159950248942,0.018464211912326427
2023-02-08 14:00:00,127.01,1,9.76,8.21,Books,Credit Card,Standard,SUMMER20,0,2,Wednesday,2,1,0,14,6,Winter,1,3,390.1,130.03,0.0,0,0.087,0.0964,0.0,127.00987299012702,0.07684434236009494,0.06464057897298969
2023-02-10 00:00:00,78.95,3,28.56,6.78,Home,Credit Card,Standard,SUMMER20,0,4,Friday,2,1,0,0,6,Winter,1,3,390.1,130.03,0.0,0,0.087,0.075,0.0,26.316657894447367,0.3617479371532877,0.08587713634101157
2023-01-11 13:00:00,370.84,1,20.83,5.02,Electronics,PayPal,Express,0,0,2,Wednesday,1,1,0,13,2,Winter,31,1,370.84,370.84,0.0,0,0.2,0.1162,0.0,370.83962916037086,0.056169776571648754,0.0135368352563455
2023-01-18 05:00:00,144.65,1,31.18,5.06,Books,Credit Card,Express,FLASHSALE,0,2,Wednesday,1,1,0,5,3,Winter,24,1,144.65,144.65,0.0,0,0.2,0.0964,0.0,144.64985535014466,0.21555478592772356,0.03498098835132396
2023-01-02 18:00:00,179.48,4,0.5,15.5,Clothing,Bank Transfer,Next Day,0,0,0,Monday,1,1,0,18,1,Winter,18,4,1025.2,256.3,0.0,0,0.087,0.0763,0.0,44.8699887825028,0.0027858257032213857,0.08636059679986297
2023-01-10 02:00:00,98.04,4,14.12,13.16,Sports,Credit Card,Express,FLASHSALE,0,1,Tuesday,1,1,0,2,2,Winter,18,4,1025.2,256.3,0.0,0,0.087,0.075,0.0,24.509993872501532,0.14402284634819618,0.1342309247834463
2023-01-22 20:00:00,397.11,1,3.52,17.47,Sports,PayPal,Next Day,SUMMER20,0,6,Sunday,1,1,1,20,3,Winter,18,4,1025.2,256.3,0.0,0,0.087,0.075,0.0,397.1096028903972,0.008864042686248035,0.04399284821839578
2023-01-24 15:00:00,350.57,3,0.1,9.96,Clothing,PayPal,Express,0,0,1,Tuesday,1,1,0,15,4,Winter,18,4,1025.2,256.3,0.0,0,0.087,0.0763,0.0,116.85662771445742,0.00028524973533031997,0.02841087363889987
2023-01-07 23:00:00,368.48,2,0.61,16.47,Clothing,Bank Transfer,Standard,SUMMER20,0,5,Saturday,1,1,1,23,1,Winter,29,3,1193.94,397.98,0.0,0,0.087,0.0763,0.0,184.23990788004605,0.0016554494093154325,0.04469713405151667
2023-01-11 17:00:00,404.78,2,11.31,6.17,Clothing,PayPal,Express,SUMMER20,0,2,Wednesday,1,1,0,17,2,Winter,29,3,1193.94,397.98,0.0,0,0.087,0.0763,0.0,202.38989880505056,0.02794110374044888,0.015242847929139661
2023-01-13 09:00:00,420.68,1,25.44,12.05,Electronics,Credit Card,Express,0,0,4,Friday,1,1,0,9,2,Winter,29,3,1193.94,397.98,0.0,0,0.087,0.1162,0.0,420.6795793204207,0.060473518920620146,0.028644099960435248
2023-01-23 09:00:00,248.66,3,17.69,11.57,Home,Bank Transfer,Next Day,0,1,0,Monday,1,1,0,9,4,Winter,3,2,284.12,142.06,0.5,1,0.087,0.075,0.0,82.88663903778698,0.07114131717549539,0.0465293973838599
2023-02-08 02:00:00,35.46,4,22.92,4.62,Home,Bank Transfer,Standard,WELCOME10,0,2,Wednesday,2,1,0,2,6,Winter,3,2,284.12,142.06,0.5,1,0.4,0.075,1.0,8.864997783750553,0.646362079910827,0.13028764437993107
2023-01-21 22:00:00,138.93,3,35.27,14.24,Home,Credit Card,Next Day,0,0,5,Saturday,1,1,1,22,3,Winter,20,1,138.93,138.93,0.0,0,0.087,0.075,0.0,46.30998456333848,0.25386885299165873,0.10249765995467026
2023-01-03 01:00:00,73.74,1,38.65,5.31,Sports,Bank Transfer,Standard,WELCOME10,0,1,Tuesday,1,1,0,1,1,Winter,39,1,73.74,73.74,0.0,0,0.087,0.075,0.0,73.73992626007374,0.5241388591790228,0.07200976305926549
2023-01-18 22:00:00,123.65,2,36.83,13.85,Home,PayPal,Standard,SUMMER20,0,2,Wednesday,1,1,0,22,3,Winter,23,1,123.65,123.65,0.0,0,0.087,0.075,0.0,61.824969087515456,0.29785685161458264,0.11200970390610833
2023-02-01 11:00:00,109.22,2,40.33,13.69,Clothing,PayPal,Express,WELCOME10,0,2,Wednesday,2,1,0,11,5,Winter,10,1,109.22,109.22,0.0,0,0.087,0.0763,0.0,54.609972695013646,0.36925471187278236,0.1253433425623206
2023-01-30 01:00:00,106.76,3,10.11,11.09,Sports,PayPal,Express,0,0,0,Monday,1,1,0,1,5,Winter,12,1,106.76,106.76,0.0,0,0.087,0.075,0.0,35.5866548044484,0.09469838802268275,0.10387785590223064
2023-01-09 01:00:00,366.31,4,47.55,8.15,Home,Bank Transfer,Express,0,0,0,Monday,1,1,0,1,2,Winter,12,2,791.1,395.55,0.0,0,0.087,0.075,0.0,91.57747710563072,0.1298080856929702,0.022248914792801413
2023-01-30 07:00:00,424.79,3,25.35,19.16,Electronics,Credit Card,Standard,WELCOME10,0,0,Monday,1,1,0,7,5,Winter,12,2,791.1,395.55,0.0,0,0.087,0.1162,0.0,141.59661946779352,0.059676545917567395,0.045104639833553895
2023-01-12 02:00:00,29.28,2,37.09,14.57,Clothing,PayPal,Next Day,FLASHSALE,0,3,Thursday,1,1,0,2,2,Winter,18,2,67.59,33.8,0.0,0,0.087,0.0763,0.0,14.63999268000366,1.2667349294147907,0.4976092726226341
2023-01-24 14:00:00,38.31,1,8.26,0.83,Books,PayPal,Next Day,0,0,1,Tuesday,1,1,0,14,4,Winter,18,2,67.59,33.8,0.0,0,0.3333,0.0964,0.0,38.309961690038314,0.2156094958076352,0.021665360958878596
2023-02-04 02:00:00,173.91,3,41.87,18.99,Home,Bank Transfer,Express,WELCOME10,0,5,Saturday,2,1,1,2,5,Winter,7,1,173.91,173.91,0.0,0,0.087,0.075,0.0,57.9699806766731,0.2407567118581064,0.10919441027431194
2023-02-02 00:00:00,201.85,1,11.6,6.71,Home,Bank Transfer,Standard,0,0,3,Thursday,2,1,0,0,5,Winter,9,1,201.85,201.85,0.0,0,0.087,0.075,0.0,201.84979815020185,0.05746841685673314,0.03324250664729994
2023-01-27 21:00:00,51.55,2,3.33,5.93,Sports,PayPal,Next Day,SUMMER20,0,4,Friday,1,1,0,21,4,Winter,14,1,51.55,51.55,0.0,0,0.2,0.075,0.0,25.77498711250644,0.06459747692342431,0.11503394539216401
2023-01-24 05:00:00,115.86,3,37.42,10.83,Clothing,Bank Transfer,Standard,SUMMER20,0,1,Tuesday,1,1,0,5,4,Winter,1,2,563.91,281.96,0.0,0,0.087,0.0763,0.0,38.61998712667096,0.3229760027362679,0.09347488267327048
2023-02-10 03:00:00,448.05,3,39.89,2.18,Home,Bank Transfer,Next Day,WELCOME10,0,4,Friday,2,1,0,3,6,Winter,1,2,563.91,281.96,0.0,0,0.0,0.075,0.0,149.34995021668325,0.08903024196176712,0.004865528389988777
2023-01-09 21:00:00,319.46,3,29.08,5.11,Sports,Credit Card,Standard,WELCOME10,0,0,Monday,1,1,0,21,2,Winter,9,3,874.7,291.57,0.0,0,0.087,0.075,0.0,106.48663117112294,0.09102861049574716,0.015995742765930816
2023-01-12 18:00:00,249.53,1,3.92,12.46,Clothing,Credit Card,Standard,0,0,3,Thursday,1,1,0,18,2,Winter,9,3,874.7,291.57,0.0,0,0.087,0.0763,0.0,249.52975047024955,0.015709533860820208,0.04993387548617852
2023-02-02 15:00:00,305.71,1,22.11,18.45,Clothing,PayPal,Express,SUMMER20,0,3,Thursday,2,1,0,15,5,Winter,9,3,874.7,291.57,0.0,0,0.0,0.0763,0.0,305.7096942903057,0.07232344355001981,0.060351313138754664
2023-01-02 20:00:00,32.41,3,48.17,6.9,Electronics,Bank Transfer,Next Day,FLASHSALE,0,0,Monday,1,1,0,20,1,Winter,21,2,432.18,216.09,0.0,0,0.087,0.1162,0.0,10.803329732223421,1.486269623996618,0.21289724736509577
2023-01-21 03:00:00,399.77,4,27.21,12.67,Clothing,Credit Card,Express,WELCOME10,0,5,Saturday,1,1,1,3,3,Winter,21,2,432.18,216.09,0.0,0,0.2857,0.0763,0.0,99.94247501438124,0.06806413670844702,0.031693223524293414
2023-01-01 06:00:00,87.72,4,41.11,6.81,Books,PayPal,Next Day,WELCOME10,1,6,Sunday,1,1,1,6,52,Winter,41,1,87.72,87.72,1.0,1,0.087,0.0964,0.0,21.92999451750137,0.46865024545542355,0.0776333780479551
2023-01-05 17:00:00,233.06,2,22.38,5.76,Electronics,PayPal,Express,SUMMER20,0,3,Thursday,1,1,0,17,1,Winter,36,1,233.06,233.06,0.0,0,0.087,0.1162,0.0,116.52994173502913,0.0960267738092046,0.024714665645264457
2023-01-05 01:00:00,25.94,2,7.35,8.22,Home,PayPal,Standard,FLASHSALE,0,3,Thursday,1,1,0,1,1,Winter,37,1,25.94,25.94,0.0,0,0.087,0.075,0.0,12.969993515003242,0.28334617257724853,0.31688510729047387
2023-01-27 08:00:00,236.12,1,42.75,4.18,Books,PayPal,Express,FLASHSALE,0,4,Friday,1,1,0,8,4,Winter,1,2,493.67,246.84,0.0,0,0.087,0.0964,0.0,236.11976388023615,0.1810520066870574,0.017702862876067833
2023-02-10 11:00:00,257.55,1,11.03,15.29,Home,Credit Card,Next Day,0,0,4,Friday,2,1,0,11,6,Winter,1,2,493.67,246.84,0.0,0,0.087,0.075,0.0,257.54974245025755,0.0428266354384522,0.059367112951399285
2023-01-18 00:00:00,421.53,4,3.78,17.8,Home,Credit Card,Next Day,WELCOME10,0,2,Wednesday,1,1,0,0,3,Winter,24,1,421.53,421.53,0.0,0,0.087,0.075,0.0,105.38247365438157,0.008967333264613828,0.04222712489685877
2023-02-11 07:00:00,274.99,2,45.42,6.26,Clothing,PayPal,Standard,WELCOME10,0,5,Saturday,2,1,1,7,6,Winter,0,1,274.99,274.99,0.0,0,0.2,0.0763,0.0,137.49493125253437,0.16516964193181702,0.022764464079550295
2023-01-11 08:00:00,312.4,2,21.26,10.81,Books,PayPal,Express,SUMMER20,0,2,Wednesday,1,1,0,8,2,Winter,29,2,566.02,283.01,0.0,0,0.087,0.0964,0.0,156.19992190003902,0.068053776990865,0.0346030728725894
